year,state,genre,genre_detailed,event_count
2023,WV,Punk/Hardcore,hardcore punk,1
2023,WV,Rock,hard rock,1
2023,WV,Rock,indie rock,1
2023,WV,Rock,rock,3
2023,WV,Rock,surf,1
2023,WV,Unknown,unknown,5
2023,WY,Comedy/Spoken Word,spoken word,1
2023,WY,Country/Folk/Americana,americana,1
2023,WY,Country/Folk/Americana,contemporary country,1
2023,WY,Country/Folk/Americana,country,1
2023,WY,Electronic/Dance,breaks,1
2023,WY,Hip-Hop/Rap,rap,1
2023,WY,Metal,metalcore,1
2023,WY,Metal,nu metal,1
2023,WY,Other/Uncategorized,experimental,1
2023,WY,Pop,pop,1
2023,WY,Punk/Hardcore,emo,1
2023,WY,Punk/Hardcore,punk,1
2023,WY,R&B/Soul/Funk,soul,1
2023,WY,Rock,indie,1
2023,WY,Rock,indie rock,1
2023,WY,Rock,noise rock,2
2023,WY,Rock,rock,2
2023,WY,Unknown,unknown,1
2024,AK,Country/Folk/Americana,country,1
2024,AK,Country/Folk/Americana,folk,4
2024,AK,Country/Folk/Americana,folk pop,1
2024,AK,Electronic/Dance,electronic,1
2024,AK,Electronic/Dance,goa,1
2024,AK,Hip-Hop/Rap,hip hop,1
2024,AK,Metal,metal,1
2024,AK,Pop,pop,1
2024,AK,Punk/Hardcore,emo,2
2024,AK,Punk/Hardcore,post-hardcore,1
2024,AK,R&B/Soul/Funk,soul,1
2024,AK,Rock,alternative rock,2
2024,AK,Rock,hard rock,2
2024,AK,Unknown,unknown,1
2024,AL,Country/Folk/Americana,bluegrass,1
2024,AL,Country/Folk/Americana,folk,1
2024,AL,Electronic/Dance,downtempo,1
2024,AL,Electronic/Dance,eurodance,1
2024,AL,Electronic/Dance,new age,2
2024,AL,Metal,death metal,1
2024,AL,Other/Uncategorized,freestyle,1
2024,AL,Punk/Hardcore,hardcore,1
2024,AL,Punk/Hardcore,punk,1
2024,AL,Punk/Hardcore,screamo,1
2024,AL,Rock,alternative rock,1
2024,AL,Rock,rock,2
2024,AL,Unknown,unknown,6
2024,AR,Country/Folk/Americana,country music,1
2024,AR,Country/Folk/Americana,folk,2
2024,AR,Country/Folk/Americana,folk rock,1
2024,AR,Country/Folk/Americana,red dirt,1
2024,AR,Electronic/Dance,hyperpop,1
2024,AR,Electronic/Dance,tech house,1
2024,AR,Metal,alternative metal,1
2024,AR,Metal,death metal,1
2024,AR,Metal,doom metal,1
2024,AR,Metal,heavy metal,1
2024,AR,Metal,metal,1
2024,AR,Pop,pop rock,1
2024,AR,Punk/Hardcore,post-hardcore,1
2024,AR,R&B/Soul/Funk,soul,1
2024,AR,Rock,alternative rock,1
2024,AR,Rock,piano rock,1
2024,AR,Rock,rock music,2
2024,AR,Unknown,unknown,1
2024,AZ,Country/Folk/Americana,country,1
2024,AZ,Electronic/Dance,dance,1
2024,AZ,Electronic/Dance,dubstep,2
2024,AZ,Electronic/Dance,electronic,2
2024,AZ,Electronic/Dance,progressive house,1
2024,AZ,Metal,heavy metal,1
2024,AZ,Punk/Hardcore,hardcore punk,1
2024,AZ,Punk/Hardcore,punk,2
2024,AZ,Rock,jam band,2
2024,AZ,Rock,psychedelic,1
2024,AZ,Rock,rock,1
2024,AZ,Rock,stoner rock,1
2024,AZ,Unknown,unknown,2
2024,AZ,World,cumbia,2
2024,CA,Country/Folk/Americana,cowboy poetry,1
2024,CA,Electronic/Dance,big room house,1
2024,CA,Electronic/Dance,dance,1
2024,CA,Electronic/Dance,disco,1
2024,CA,Electronic/Dance,edm,1
2024,CA,Electronic/Dance,electronic,2
2024,CA,Electronic/Dance,progressive house,1
2024,CA,Other/Uncategorized,#chicagolivemusic,1
2024,CA,Other/Uncategorized,experimental,2
2024,CA,Pop,future pop,1
2024,CA,Punk/Hardcore,punk rock,1
2024,CA,Rock,hard rock,2
2024,CA,Rock,psychedelic,1
2024,CA,Rock,rock,2
2024,CA,Unknown,unknown,1
2024,CA,World,mariachi,1
2024,CO,Country/Folk/Americana,folk,1
2024,CO,Country/Folk/Americana,progressive bluegrass,1
2024,CO,Electronic/Dance,breakbeat,1
2024,CO,Electronic/Dance,dance,1
2024,CO,Electronic/Dance,dubstep,4
2024,CO,Electronic/Dance,electronic,3
2024,CO,Electronic/Dance,house,2
2024,CO,Pop,pop,1
2024,CO,R&B/Soul/Funk,funk,2
2024,CO,Rock,garage rock,1
2024,CO,Rock,indie rock,1
2024,CO,Rock,jam band,1
2024,CO,Rock,psychedelic rock,1
2024,CT,Country/Folk/Americana,folk,2
2024,CT,Country/Folk/Americana,singer-songwriter,1
2024,CT,Electronic/Dance,dance-pop,1
2024,CT,Hip-Hop/Rap,hip-hop,1
2024,CT,Punk/Hardcore,hardcore,4
2024,CT,Punk/Hardcore,hardcore punk,2
2024,CT,R&B/Soul/Funk,funk,2
2024,CT,Rock,alternative rock,1
2024,CT,Rock,indie,1
2024,CT,Rock,rock,3
2024,CT,Unknown,unknown,2
2024,DE,Country/Folk/Americana,alternative country,1
2024,DE,Country/Folk/Americana,contemporary country,2
2024,DE,Country/Folk/Americana,contemporary folk,1
2024,DE,Country/Folk/Americana,country rock,1
2024,DE,Country/Folk/Americana,folk,2
2024,DE,Country/Folk/Americana,singer-songwriter,1
2024,DE,Electronic/Dance,electronic,1
2024,DE,Electronic/Dance,electropop,1
2024,DE,Electronic/Dance,tech house,1
2024,DE,Metal,doom metal,2
2024,DE,Metal,heavy metal,1
2024,DE,Pop,pop,1
2024,DE,Punk/Hardcore,emo,1
2024,DE,Rock,hard rock,1
2024,DE,Rock,rockabilly,1
2024,DE,Unknown,unknown,1
2024,DE,World,celtic,1
2024,FL,Country/Folk/Americana,americana,1
2024,FL,Electronic/Dance,breaks,1
2024,FL,Electronic/Dance,dance,1
2024,FL,Electronic/Dance,downtempo,1
2024,FL,Electronic/Dance,electronic,1
2024,FL,Electronic/Dance,hard trance,1
2024,FL,Hip-Hop/Rap,hip hop,3
2024,FL,Hip-Hop/Rap,rap,1
2024,FL,Jazz/Blues,blues,1
2024,FL,Pop,pop,3
2024,FL,R&B/Soul/Funk,funktronica,1
2024,FL,Rock,alternative rock,1
2024,FL,Rock,psychedelic,1
2024,FL,Unknown,unknown,3
2024,GA,Country/Folk/Americana,contemporary country,1
2024,GA,Country/Folk/Americana,folk,1
2024,GA,Electronic/Dance,glitch,1
2024,GA,Other/Uncategorized,a cappella,1
2024,GA,Punk/Hardcore,hardcore,1
2024,GA,Punk/Hardcore,hardcore punk,1
2024,GA,Punk/Hardcore,punk,1
2024,GA,R&B/Soul/Funk,funk rock,1
2024,GA,Rock,alternative rock,2
2024,GA,Rock,boogie rock,1
2024,GA,Rock,horror rock,1
2024,GA,Rock,indie,3
2024,GA,Rock,indie rock,1
2024,GA,Rock,psychedelic,1
2024,GA,Rock,rock,1
2024,GA,Rock,southern rock,2
2024,HI,Country/Folk/Americana,folk,2
2024,HI,Country/Folk/Americana,folk rock,1
2024,HI,Electronic/Dance,dance,1
2024,HI,Electronic/Dance,house,1
2024,HI,Electronic/Dance,new wave,1
2024,HI,Other/Uncategorized,conscious,1
2024,HI,Pop,future pop,1
2024,HI,Pop,pop,4
2024,HI,Punk/Hardcore,punk,1
2024,HI,Punk/Hardcore,punk rock,1
2024,HI,R&B/Soul/Funk,contemporary r&b,2
2024,HI,Reggae/Ska,reggae rock,1
2024,HI,Rock,indie rock,1
2024,HI,World,hawaiian,2
2024,IA,Country/Folk/Americana,americana,1
2024,IA,Country/Folk/Americana,folk,2
2024,IA,Country/Folk/Americana,folk rock,1
2024,IA,Electronic/Dance,breaks,1
2024,IA,Electronic/Dance,new age,4
2024,IA,Hip-Hop/Rap,hip hop,1
2024,IA,Jazz/Blues,big band,1
2024,IA,Jazz/Blues,jazz,2
2024,IA,Metal,alternative metal,1
2024,IA,Pop,pop,1
2024,IA,Rock,hard rock,2
2024,IA,Rock,rock,2
2024,IA,Unknown,unknown,1
2024,ID,Christian/Gospel,gospel,1
2024,ID,Country/Folk/Americana,folk,1
2024,ID,Country/Folk/Americana,norteño,1
2024,ID,Electronic/Dance,breakcore,1
2024,ID,Electronic/Dance,electronic,1
2024,ID,Electronic/Dance,new age,1
2024,ID,Hip-Hop/Rap,hip hop,2
2024,ID,Hip-Hop/Rap,pop rap,1
2024,ID,Other/Uncategorized,experimental,1
2024,ID,Pop,pop,2
2024,ID,Punk/Hardcore,hardcore,2
2024,ID,Reggae/Ska,ska,1
2024,ID,Rock,aor,1
2024,ID,Rock,experimental rock,1
2024,ID,Rock,hard rock,2
2024,ID,Rock,psychedelic,1
2024,IL,Comedy/Spoken Word,comedy,1
2024,IL,Country/Folk/Americana,alternative country,2
2024,IL,Country/Folk/Americana,contemporary country,1
2024,IL,Electronic/Dance,house music,1
2024,IL,Hip-Hop/Rap,hip hop,2
2024,IL,Jazz/Blues,avant-garde jazz,1
2024,IL,Pop,indie pop,1
2024,IL,Pop,pop,1
2024,IL,Punk/Hardcore,punk rock,2
2024,IL,Rock,alternative rock,3
2024,IL,Rock,hard rock,1
2024,IL,Rock,math rock,1
2024,IL,Rock,noise rock,1
2024,IL,Unknown,unknown,2
2024,IN,Electronic/Dance,breaks,1
2024,IN,Electronic/Dance,dubstep,3
2024,IN,Electronic/Dance,electronic,1
2024,IN,Jazz/Blues,modern electric blues,1
2024,IN,Metal,heavy metal,1
2024,IN,Metal,progressive metal,1
2024,IN,Pop,pop,1
2024,IN,Punk/Hardcore,pop punk,1
2024,IN,R&B/Soul/Funk,soul,1
2024,IN,Rock,alternative rock,3
2024,IN,Rock,noise rock,1
2024,IN,Unknown,unknown,5
2024,KS,Country/Folk/Americana,bluegrass,1
2024,KS,Country/Folk/Americana,country,2
2024,KS,Electronic/Dance,breakcore,1
2024,KS,Electronic/Dance,drum n bass,1
2024,KS,Electronic/Dance,new age,1
2024,KS,Electronic/Dance,tech house,1
2024,KS,Metal,alternative metal,1
2024,KS,Metal,atmospheric black metal,1
2024,KS,Metal,brutal death metal,1
2024,KS,Metal,deathcore,3
2024,KS,Metal,doom metal,2
2024,KS,Metal,heavy metal,1
2024,KS,Metal,metal,1
2024,KS,Other/Uncategorized,experimental,1
2024,KS,Rock,experimental rock,1
2024,KS,Rock,rock,1
2024,KY,Classical,classical crossover,1
2024,KY,Comedy/Spoken Word,comedy,1
2024,KY,Country/Folk/Americana,country music,1
2024,KY,Country/Folk/Americana,folk,1
2024,KY,Electronic/Dance,drone,1
2024,KY,Electronic/Dance,new age,2
2024,KY,Metal,nu metal,1
2024,KY,Other/Uncategorized,american,1
2024,KY,Punk/Hardcore,punk,3
2024,KY,Punk/Hardcore,punk rock,1
2024,KY,Rock,garage rock,1
2024,KY,Rock,prog rock,1
2024,KY,Unknown,unknown,5
2024,LA,Country/Folk/Americana,bluegrass,2
2024,LA,Country/Folk/Americana,progressive bluegrass,2
2024,LA,Electronic/Dance,electronic,3
2024,LA,Hip-Hop/Rap,gangsta,1
2024,LA,Hip-Hop/Rap,hip hop,1
2024,LA,Jazz/Blues,jazz,1
2024,LA,Punk/Hardcore,punk,1
2024,LA,R&B/Soul/Funk,funk,2
2024,LA,Rock,rock,2
2024,LA,Unknown,unknown,5
2024,MA,Country/Folk/Americana,folk,2
2024,MA,Electronic/Dance,dance,1
2024,MA,Jazz/Blues,electric blues,1
2024,MA,Pop,pop,1
2024,MA,Pop,power pop,1
2024,MA,Punk/Hardcore,emo,1
2024,MA,Punk/Hardcore,hardcore,1
2024,MA,Rock,alternative rock,1
2024,MA,Rock,indie,1
2024,MA,Rock,noise rock,1
2024,MA,Rock,rock,2
2024,MA,Rock,rock music,1
2024,MA,Unknown,unknown,6
2024,MD,Country/Folk/Americana,bluegrass,2
2024,MD,Country/Folk/Americana,bluegrass music,1
2024,MD,Country/Folk/Americana,contemporary country,1
2024,MD,Country/Folk/Americana,country rock,1
2024,MD,Country/Folk/Americana,folk,1
2024,MD,Country/Folk/Americana,singer-songwriter,1
2024,MD,Electronic/Dance,tech house,1
2024,MD,Jazz/Blues,electric blues,1
2024,MD,Metal,doom metal,1
2024,MD,Metal,heavy metal,1
2024,MD,Punk/Hardcore,gypsy punk,1
2024,MD,Punk/Hardcore,hardcore,1
2024,MD,Punk/Hardcore,hardcore punk,2
2024,MD,Rock,alternative rock,1
2024,MD,Rock,jam band,2
2024,MD,Rock,rock and roll,1
2024,MD,Unknown,unknown,1
2024,ME,Country/Folk/Americana,alternative country,1
2024,ME,Country/Folk/Americana,folk,1
2024,ME,Hip-Hop/Rap,hip hop,1
2024,ME,Hip-Hop/Rap,hip-hop,2
2024,ME,Metal,alternative metal,1
2024,ME,Pop,dream pop,1
2024,ME,Pop,pop,1
2024,ME,Punk/Hardcore,alternative punk,1
2024,ME,Punk/Hardcore,hardcore punk,2
2024,ME,Rock,alternative rock,1
2024,ME,Rock,garage rock,1
2024,ME,Rock,hard rock,1
2024,ME,Rock,indie,1
2024,ME,Rock,psychedelic,1
2024,ME,Rock,rock,2
2024,ME,Unknown,unknown,2
2024,MI,Comedy/Spoken Word,comedy,2
2024,MI,Electronic/Dance,dubstep,1
2024,MI,Hip-Hop/Rap,hip hop,1
2024,MI,Hip-Hop/Rap,rap,1
2024,MI,Jazz/Blues,country blues,1
2024,MI,Metal,alternative metal,1
2024,MI,Metal,symphonic metal,2
2024,MI,Pop,power pop,1
2024,MI,Punk/Hardcore,punk,1
2024,MI,R&B/Soul/Funk,funk,1
2024,MI,R&B/Soul/Funk,soul,1
2024,MI,Reggae/Ska,reggae,1
2024,MI,Reggae/Ska,ska,1
2024,MI,Rock,alternative rock,1
2024,MI,Rock,hard rock,1
2024,MI,Rock,jam band,1
2024,MI,Unknown,unknown,2
2024,MN,Classical,classical,1
2024,MN,Country/Folk/Americana,folk,2
2024,MN,Country/Folk/Americana,"folk, world, & country",1
2024,MN,Electronic/Dance,breaks,1
2024,MN,Electronic/Dance,dubstep,1
2024,MN,Electronic/Dance,electronic,1
2024,MN,Electronic/Dance,future bass,1
2024,MN,Electronic/Dance,house,1
2024,MN,Electronic/Dance,synth-pop,1
2024,MN,Jazz/Blues,big band,1
2024,MN,Jazz/Blues,jazz,2
2024,MN,Pop,pop,1
2024,MN,Punk/Hardcore,punk,1
2024,MN,Rock,alternative rock,1
2024,MN,Unknown,unknown,4
2024,MO,Christian/Gospel,christian rock,1
2024,MO,Classical,classical,3
2024,MO,Electronic/Dance,drum n bass,1
2024,MO,Electronic/Dance,electro house,1
2024,MO,Electronic/Dance,electronic music,1
2024,MO,Jazz/Blues,country blues,1
2024,MO,Punk/Hardcore,emo,1
2024,MO,Punk/Hardcore,hardcore punk,2
2024,MO,Punk/Hardcore,punk,1
2024,MO,R&B/Soul/Funk,blue-eyed soul,1
2024,MO,Rock,alternative,1
2024,MO,Rock,hard rock,1
2024,MO,Rock,jam band,1
2024,MO,Unknown,unknown,4
2024,MS,Christian/Gospel,contemporary christian,2
2024,MS,Country/Folk/Americana,americana,1
2024,MS,Country/Folk/Americana,country,4
2024,MS,Country/Folk/Americana,country music,1
2024,MS,Country/Folk/Americana,folk,1
2024,MS,Electronic/Dance,new age,1
2024,MS,Jazz/Blues,electric blues,1
2024,MS,Metal,alternative metal,2
2024,MS,R&B/Soul/Funk,funk,1
2024,MS,R&B/Soul/Funk,soul,1
2024,MS,Rock,alternative rock,1
2024,MS,Rock,hard rock,1
2024,MS,Rock,indie rock,2
2024,MS,Unknown,unknown,1
2024,MT,Country/Folk/Americana,alternative country,1
2024,MT,Country/Folk/Americana,americana,1
2024,MT,Country/Folk/Americana,bluegrass,4
2024,MT,Country/Folk/Americana,folk,6
2024,MT,Country/Folk/Americana,singer-songwriter,2
2024,MT,Electronic/Dance,new age,1
2024,MT,Pop,pop,2
2024,MT,Rock,rock and roll,2
2024,MT,Unknown,unknown,1
2024,NC,Country/Folk/Americana,americana,1
2024,NC,Country/Folk/Americana,bluegrass,1
2024,NC,Country/Folk/Americana,bluegrass music,1
2024,NC,Country/Folk/Americana,country,1
2024,NC,Country/Folk/Americana,folk,1
2024,NC,Country/Folk/Americana,folk rock,1
2024,NC,Electronic/Dance,drone,1
2024,NC,Electronic/Dance,new wave,1
2024,NC,Hip-Hop/Rap,hip hop,1
2024,NC,R&B/Soul/Funk,funk,4
2024,NC,Rock,hard rock,1
2024,NC,Rock,indie,1
2024,NC,Rock,psychedelic,1
2024,NC,Rock,rock,1
2024,NC,Unknown,unknown,3
2024,ND,Country/Folk/Americana,acoustic,1
2024,ND,Electronic/Dance,disco,1
2024,ND,Electronic/Dance,electronic,1
2024,ND,Electronic/Dance,house,1
2024,ND,Electronic/Dance,italo-disco,1
2024,ND,Electronic/Dance,synth-pop,1
2024,ND,Metal,alternative metal,1
2024,ND,Metal,metalcore,1
2024,ND,Other/Uncategorized,special purpose artist,1
2024,ND,Punk/Hardcore,hardcore,1
2024,ND,R&B/Soul/Funk,soul,1
2024,ND,Rock,indie rock,1
2024,ND,Unknown,unknown,8
2024,NE,Christian/Gospel,contemporary christian,1
2024,NE,Comedy/Spoken Word,comedy,1
2024,NE,Electronic/Dance,new age,4
2024,NE,Electronic/Dance,tech house,1
2024,NE,Hip-Hop/Rap,alternative hip hop,1
2024,NE,Hip-Hop/Rap,hip hop,1
2024,NE,Jazz/Blues,big band,1
2024,NE,Metal,alternative metal,1
2024,NE,Metal,heavy metal,1
2024,NE,Punk/Hardcore,hardcore punk,1
2024,NE,R&B/Soul/Funk,funk,1
2024,NE,Rock,alternative rock,2
2024,NE,Rock,indie,1
2024,NE,Rock,rock,2
2024,NE,Unknown,unknown,1
2024,NH,Classical,rock opera,1
2024,NH,Country/Folk/Americana,country,1
2024,NH,Electronic/Dance,new wave,1
2024,NH,Jazz/Blues,big band,1
2024,NH,Jazz/Blues,swing,1
2024,NH,Metal,brutal death metal,1
2024,NH,Metal,heavy metal,1
2024,NH,Metal,metal,1
2024,NH,Metal,metalcore,2
2024,NH,Punk/Hardcore,hardcore,1
2024,NH,Punk/Hardcore,hardcore punk,1
2024,NH,Punk/Hardcore,punk,1
2024,NH,Rock,alternative rock,1
2024,NH,Rock,hard rock,2
2024,NH,Rock,indie rock,1
2024,NH,Rock,rock,2
2024,NH,Unknown,unknown,1
2024,NJ,Electronic/Dance,house,1
2024,NJ,Hip-Hop/Rap,hip hop,1
2024,NJ,Other/Uncategorized,easycore,1
2024,NJ,Other/Uncategorized,soundtrack,1
2024,NJ,Punk/Hardcore,emo,1
2024,NJ,Punk/Hardcore,folk punk,1
2024,NJ,Punk/Hardcore,gypsy punk,1
2024,NJ,Punk/Hardcore,hardcore,1
2024,NJ,Punk/Hardcore,pop punk,1
2024,NJ,Punk/Hardcore,punk,6
2024,NJ,R&B/Soul/Funk,soul,1
2024,NJ,Reggae/Ska,reggae,1
2024,NJ,Rock,alternative rock,2
2024,NJ,Unknown,unknown,1
2024,NM,Country/Folk/Americana,"folk, world, & country",3
2024,NM,Electronic/Dance,electronic,1
2024,NM,Hip-Hop/Rap,hip-hop,1
2024,NM,Other/Uncategorized,christmas music,1
2024,NM,Other/Uncategorized,contemporary,1
2024,NM,Other/Uncategorized,slowcore,1
2024,NM,Punk/Hardcore,garage punk,1
2024,NM,Punk/Hardcore,hardcore punk,1
2024,NM,Reggae/Ska,reggae,1
2024,NM,Reggae/Ska,ska,1
2024,NM,Rock,alternative rock,2
2024,NM,Rock,hard rock,2
2024,NM,Rock,progressive rock,1
2024,NM,Rock,rock,1
2024,NM,Unknown,unknown,2
2024,NV,Country/Folk/Americana,country,1
2024,NV,Country/Folk/Americana,country music,2
2024,NV,Electronic/Dance,dance,1
2024,NV,Electronic/Dance,edm,1
2024,NV,Electronic/Dance,electronic,2
2024,NV,Electronic/Dance,synth-pop,1
2024,NV,Electronic/Dance,trance,1
2024,NV,Hip-Hop/Rap,hip hop,3
2024,NV,Hip-Hop/Rap,rap,1
2024,NV,Other/Uncategorized,easy listening,1
2024,NV,Pop,pop,1
2024,NV,R&B/Soul/Funk,rnb,1
2024,NV,Rock,alternative rock,2
2024,NV,Rock,rock,2
2024,NY,Country/Folk/Americana,contemporary country,1
2024,NY,Country/Folk/Americana,country,1
2024,NY,Country/Folk/Americana,country rock,1
2024,NY,Country/Folk/Americana,folk,1
2024,NY,Electronic/Dance,electronic,1
2024,NY,Electronic/Dance,electropop,1
2024,NY,Electronic/Dance,hyperpop,2
2024,NY,Jazz/Blues,jazz,1
2024,NY,Other/Uncategorized,doo-wop,1
2024,NY,Other/Uncategorized,noise,1
2024,NY,Pop,indie pop,2
2024,NY,Pop,pop,1
2024,NY,R&B/Soul/Funk,funk,1
2024,NY,Rock,alternative rock,1
2024,NY,Rock,jam band,1
2024,NY,Rock,rock music,1
2024,NY,Unknown,unknown,2
2024,OH,Electronic/Dance,breakbeat,1
2024,OH,Hip-Hop/Rap,hip hop,3
2024,OH,Hip-Hop/Rap,hip-hop,1
2024,OH,Hip-Hop/Rap,horrorcore,1
2024,OH,Metal,heavy metal,1
2024,OH,Other/Uncategorized,experimental,1
2024,OH,Pop,pop,1
2024,OH,Punk/Hardcore,folk punk,1
2024,OH,R&B/Soul/Funk,soul,1
2024,OH,Rock,jam band,1
2024,OH,Rock,psychedelic,1
2024,OH,Rock,rock,2
2024,OH,Unknown,unknown,5
2024,OK,Country/Folk/Americana,alternative country,1
2024,OK,Country/Folk/Americana,americana,1
2024,OK,Country/Folk/Americana,country,7
2024,OK,Metal,alternative metal,1
2024,OK,Metal,nu metal,1
2024,OK,Metal,symphonic metal,2
2024,OK,Pop,pop,1
2024,OK,Punk/Hardcore,emo,1
2024,OK,Punk/Hardcore,punk,1
2024,OK,Rock,hard rock,1
2024,OK,Rock,rock,2
2024,OK,Rock,rock and roll,1
2024,OR,Comedy/Spoken Word,comedy,1
2024,OR,Country/Folk/Americana,bluegrass music,2
2024,OR,Electronic/Dance,dark electro,1
2024,OR,Electronic/Dance,electronic,1
2024,OR,Jazz/Blues,blues rock,1
2024,OR,Metal,metal,1
2024,OR,Metal,thrash,1
2024,OR,Punk/Hardcore,folk punk,1
2024,OR,Punk/Hardcore,punk,2
2024,OR,Rock,rock,1
2024,OR,Rock,rock and roll,3
2024,OR,Unknown,unknown,5
2024,PA,Electronic/Dance,edm,1
2024,PA,Electronic/Dance,electronic,2
2024,PA,Punk/Hardcore,emo,1
2024,PA,Punk/Hardcore,punk,2
2024,PA,Punk/Hardcore,punk rock,3
2024,PA,R&B/Soul/Funk,funk,2
2024,PA,Rock,experimental rock,1
2024,PA,Rock,hard rock,1
2024,PA,Rock,jam band,2
2024,PA,Rock,rock,2
2024,PA,Rock,rock and roll,1
2024,PA,Unknown,unknown,2
2024,RI,Country/Folk/Americana,alternative country,1
2024,RI,Country/Folk/Americana,alternative folk,1
2024,RI,Country/Folk/Americana,folk rock,2
2024,RI,Country/Folk/Americana,indie folk,1
2024,RI,Country/Folk/Americana,singer-songwriter,1
2024,RI,Metal,grindcore,1
2024,RI,Metal,heavy metal,1
2024,RI,Pop,bedroom pop,1
2024,RI,Pop,pop,2
2024,RI,Punk/Hardcore,hardcore,1
2024,RI,Rock,alternative,1
2024,RI,Rock,alternative rock,3
2024,RI,Rock,experimental rock,1
2024,RI,Rock,hard rock,1
2024,RI,Unknown,unknown,2
2024,SC,Christian/Gospel,contemporary christian,1
2024,SC,Country/Folk/Americana,americana,1
2024,SC,Jazz/Blues,swing,1
2024,SC,Metal,black metal,2
2024,SC,Metal,metal,1
2024,SC,Metal,nu metal,1
2024,SC,Metal,thrash metal,2
2024,SC,Other/Uncategorized,african,1
2024,SC,Pop,pop rock,1
2024,SC,Punk/Hardcore,post-hardcore,1
2024,SC,R&B/Soul/Funk,soul,1
2024,SC,Rock,alternative rock,1
2024,SC,Rock,garage rock,1
2024,SC,Rock,indie rock,1
2024,SC,Rock,rock,1
2024,SC,Unknown,unknown,3
2024,SD,Christian/Gospel,contemporary christian,1
2024,SD,Country/Folk/Americana,country,4
2024,SD,Country/Folk/Americana,folk,2
2024,SD,Electronic/Dance,ambient,1
2024,SD,Electronic/Dance,breaks,1
2024,SD,Electronic/Dance,new age,1
2024,SD,Jazz/Blues,big band,2
2024,SD,Other/Uncategorized,a cappella,1
2024,SD,Pop,pop,1
2024,SD,Rock,alternative rock,1
2024,SD,Rock,hard rock,1
2024,SD,Rock,prog rock,1
2024,SD,Rock,southern rock,1
2024,SD,Unknown,unknown,2
2024,TN,Country/Folk/Americana,americana,1
2024,TN,Country/Folk/Americana,contemporary country,1
2024,TN,Country/Folk/Americana,country,4
2024,TN,Country/Folk/Americana,folk,1
2024,TN,Hip-Hop/Rap,country rap,1
2024,TN,Hip-Hop/Rap,trap,1
2024,TN,Jazz/Blues,blues rock,1
2024,TN,Metal,metal,1
2024,TN,Other/Uncategorized,experimental,1
2024,TN,Pop,indie pop,1
2024,TN,Punk/Hardcore,egg punk,1
2024,TN,Punk/Hardcore,pop punk,1
2024,TN,R&B/Soul/Funk,funk,1
2024,TN,Rock,hard rock,2
2024,TN,Rock,soft rock,1
2024,TN,Unknown,unknown,1
2024,TX,Comedy/Spoken Word,comedy,1
2024,TX,Country/Folk/Americana,country,1
2024,TX,Country/Folk/Americana,folk rock,1
2024,TX,Electronic/Dance,breakcore,1
2024,TX,Electronic/Dance,dance,1
2024,TX,Electronic/Dance,synth-pop,1
2024,TX,Hip-Hop/Rap,hip hop,1
2024,TX,Jazz/Blues,blues,1
2024,TX,Metal,doom metal,1
2024,TX,Other/Uncategorized,holiday,1
2024,TX,Punk/Hardcore,pop punk,1
2024,TX,Punk/Hardcore,punk rock,1
2024,TX,Rock,art rock,1
2024,TX,Rock,indie,2
2024,TX,Unknown,unknown,5
2024,UT,Country/Folk/Americana,alternative country,1
2024,UT,Electronic/Dance,dubstep,2
2024,UT,Electronic/Dance,electronic,1
2024,UT,Electronic/Dance,new age,4
2024,UT,Other/Uncategorized,abstract,1
2024,UT,Pop,indie pop,3
2024,UT,Reggae/Ska,ska,1
2024,UT,Rock,alternative rock,2
2024,UT,Rock,indie rock,1
2024,UT,Rock,rock,1
2024,UT,Unknown,unknown,3
2024,VA,Country/Folk/Americana,bluegrass,1
2024,VA,Country/Folk/Americana,folk,5
2024,VA,Country/Folk/Americana,singer-songwriter,1
2024,VA,Electronic/Dance,new wave,1
2024,VA,Electronic/Dance,tech house,1
2024,VA,Jazz/Blues,blues rock,1
2024,VA,Jazz/Blues,jazz,1
2024,VA,Metal,doom metal,1
2024,VA,Metal,heavy metal,1
2024,VA,Pop,indie pop,1
2024,VA,Punk/Hardcore,punk rock,1
2024,VA,R&B/Soul/Funk,soul,1
2024,VA,Rock,alternative rock,1
2024,VA,Rock,garage rock,1
2024,VA,Unknown,unknown,2
2024,VT,Classical,rock opera,1
2024,VT,Hip-Hop/Rap,alternative hip hop,1
2024,VT,Punk/Hardcore,gypsy punk,1
2024,VT,R&B/Soul/Funk,funk,2
2024,VT,Reggae/Ska,reggae,1
2024,VT,Rock,hard rock,1
2024,VT,Rock,indie,3
2024,VT,Rock,jam band,4
2024,VT,Unknown,unknown,6
2024,WA,Country/Folk/Americana,bluegrass,1
2024,WA,Electronic/Dance,electronic,1
2024,WA,Electronic/Dance,hyperpop,1
2024,WA,Jazz/Blues,lounge,2
2024,WA,Jazz/Blues,smooth jazz,1
2024,WA,Metal,doom metal,1
2024,WA,Other/Uncategorized,experimental,2
2024,WA,Pop,pop,1
2024,WA,Punk/Hardcore,hardcore,2
2024,WA,Punk/Hardcore,punk,1
2024,WA,R&B/Soul/Funk,funk,2
2024,WA,Rock,alternative rock,1
2024,WA,Rock,garage rock,2
2024,WA,Rock,rock,2
2024,WI,Country/Folk/Americana,country rock,1
2024,WI,Country/Folk/Americana,folk,2
2024,WI,Electronic/Dance,dubstep,2
2024,WI,Hip-Hop/Rap,crunk,1
